http://www.spitzer.caltech.edu/images/6141-sig16-002-Bow-Shocks-in-Space-G054-32,http://www.spitzer.caltech.edu/uploaded_files/images/0010/6856/sig16-002_Ti.jpg,"Bow shocks thought to mark the paths of massive, speeding stars are highlighted in this image from NASA's Spitzer Space Telescope"
http://www.spitzer.caltech.edu/images/6137-sig16-001-Bow-Shocks-in-Space-G050-35,http://www.spitzer.caltech.edu/uploaded_files/images/0010/6844/sig16-001_Ti.jpg,"Bow shocks thought to mark the paths of massive, speeding stars are highlighted in this image from NASA's Spitzer Space Telescope"
http://www.spitzer.caltech.edu/images/6120-sig15-013-A-Giant-Gathering-of-Galaxies,http://www.spitzer.caltech.edu/uploaded_files/images/0010/6281/sig15-013_Ti.jpg,The galaxy cluster called MOO J1142+1527 can be seen here as it existed when light left it 8
http://www.spitzer.caltech.edu/images/6112-ssc2015-03a-What-Feeds-the-Beast-in-a-Galaxy-Cluster-annotated-,http://www.spitzer.caltech.edu/uploaded_files/images/0010/6135/ssc2015-03a_Ti.jpg,"A massive cluster of galaxies, called SpARCS1049+56, can be seen in this multi-wavelength view from NASA's Hubble and Spitzer space telescopes"
http://www.spitzer.caltech.edu/images/6115-ssc2015-03b-What-Feeds-the-Beast-in-a-Galaxy-Cluster-,http://www.spitzer.caltech.edu/uploaded_files/images/0010/6174/ssc2015-03b_Ti.jpg,"A massive cluster of galaxies, called SpARCS1049+56, can be seen in this multi-wavelength view from NASA's Hubble and Spitzer space telescopes"
http://www.spitzer.caltech.edu/images/6106-sig15-011-Twelve-Years-of-Spitzer-Images,http://www.spitzer.caltech.edu/uploaded_files/images/0010/5998/sig15-011_Lrg.jpg,This montage displays an image released from each year of operation of NASA's Spitzer Space Telescope
http://www.spitzer.caltech.edu/images/6101-sig15-012-Seeing-Beyond-the-Monkey-Head-,http://www.spitzer.caltech.edu/uploaded_files/images/0010/5913/sig15-012_Ti.jpg,"Scores of baby stars shrouded by dust are revealed in this infrared image of the star-forming region NGC 2174, as seen by NASAs Spitzer Space Telescope"
http://www.spitzer.caltech.edu/images/6086-ssc2015-02c-Location-of-Nearest-Rocky-Exoplanet-Known,http://www.spitzer.caltech.edu/uploaded_files/images/0010/5622/ssc2015-02c_Ti.jpg,"This sky map shows the location of the star HD 219134 (circle), host to the nearest confirmed rocky planet found to date outside of our solar system"
http://www.spitzer.caltech.edu/images/6074-sig15-010-Cosmic-Sparklers,http://www.spitzer.caltech.edu/uploaded_files/images/0010/5370/sig15-010_Ti.jpg,Cosmic Sparklers
http://www.spitzer.caltech.edu/images/6040-sig15-003-Embryonic-Star-s-Outburst,http://www.spitzer.caltech.edu/uploaded_files/images/0010/3169/sig15-003_Ti.jpg,"Infrared images from instruments at Kitt Peak National Observatory (left) and NASA's Spitzer Space Telescope document the outburst of HOPS 383, a young protostar in the Orion star-formation complex"
